MessageType,Seconds,Nanoseconds,r,theta,color,Latitude,Longitude,Position.x,Position.y,Position.z,Orientation.x,Orientation.y,Orientation.z,Orientation.w,LinearAccel.x,LinearAccel.y,LinearAccel.z,LeftFrontSpeed,LeftBackSpeed,RightFrontSpeed,RightBackSpeed
WheelSpeeds,217,354000000,,,,,,,,,,,,,,,,998.3636474609376,0.7635037899017334,998.9222412109376,0.3329306244850158
Imu,217,355000000,,,,,,,,,0.0,0.0,0.0,1.0,0.0319164705806431,-0.0536015934940876,9.705808386339251,,,,
Imu,217,356000000,,,,,,,,,0.0,0.0,0.0,1.0,0.062980185084868,-0.0744513921981581,9.809043863162213,,,,
Imu,217,357000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0357288865321107,0.026391880067024,9.76918113079839,,,,
Imu,217,358000000,,,,,,,,,4.4317837729303055e-08,-9.689063645796116e-06,7.467538726638131e-10,0.99999999995306,0.047390419231837,0.0208850189380266,9.854111900428526,,,,
CarState,217,359000000,,,,,,0.0,0.0,0.2577076865598989,0.0,0.0,0.0,1.0,,,,,,,
Imu,217,359000000,,,,,,,,,0.0,0.0,0.0,1.0,0.0871888752050586,-0.0289404373552517,9.684285063585694,,,,
WheelSpeeds,217,359000000,,,,,,,,,,,,,,,,999.2950439453124,-2.188385248184204,998.0874633789062,-0.4762220382690429
Imu,217,360000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0888632703191128,-0.0052184915821056,9.801344428935064,,,,
Imu,217,361000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0145480948564201,0.0667478464882063,9.887501827075395,,,,
Imu,217,362000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.020659240029178,0.0292121231617277,9.82908089337008,,,,
Imu,217,363000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0415137944552396,0.0723476692671226,9.743255995554854,,,,
CarState,217,364000000,,,,,,0.0,0.0,0.2577076865598989,0.0,0.0,0.0,1.0,,,,,,,
Imu,217,364000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0310802846597282,-0.1016106565389385,9.72946409663425,,,,
WheelSpeeds,217,364000000,,,,,,,,,,,,,,,,1000.668701171875,0.351883977651596,998.6282348632812,0.3719768226146698
Imu,217,365000000,,,,,,,,,0.0,0.0,0.0,1.0,0.1179248329468712,-0.0440841899254126,9.76252212573519,,,,
Imu,217,366000000,,,,,,,,,4.4317838064510434e-08,-9.68906364577309e-06,7.467539640065975e-10,0.99999999995306,0.0389557318005888,-0.0025174757647871,9.814923962595428,,,,
Imu,217,367000000,,,,,,,,,4.431783810739704e-08,-9.689063645771672e-06,7.467539756068814e-10,0.99999999995306,0.0341294726710294,0.0175798119424289,9.840368749586569,,,,
Imu,217,368000000,,,,,,,,,0.0,0.0,0.0,1.0,0.0324213649302012,-0.0050486291807077,9.876276847386844,,,,
CarState,217,369000000,,,,,,0.0,0.0,0.2577076865598989,0.0,0.0,0.0,1.0,,,,,,,
Imu,217,369000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.1953203960089556,0.068021017894533,9.83310095222314,,,,
WheelSpeeds,217,369000000,,,,,,,,,,,,,,,,997.8267211914062,0.6137799024581909,998.47119140625,-1.239102482795715
Imu,217,370000000,,,,,,,,,4.4317838233376643e-08,-9.689063645776144e-06,7.467540098385925e-10,0.99999999995306,-0.0055916478027471,0.0717399782190537,9.936539434088528,,,,
Imu,217,371000000,,,,,,,,,0.0,0.0,0.0,1.0,0.0181552188272049,0.0926130874763637,9.904524239458828,,,,
Imu,217,372000000,,,,,,,,,0.0,0.0,0.0,1.0,0.1190607725883488,-0.0123884632277974,9.81811038087564,,,,
Imu,217,373000000,,,,,,,,,0.0,0.0,0.0,1.0,0.0185817380869491,0.1564690393365832,9.950498922778582,,,,
CarState,217,374000000,,,,,,0.0,0.0,0.257707686559899,0.0,0.0,0.0,1.0,,,,,,,
WheelSpeeds,217,374000000,,,,,,,,,,,,,,,,998.859375,1.1759761571884155,1000.3304443359376,-1.5768251419067385
Imu,217,375000000,,,,,,,,,4.431783844610156e-08,-9.689063645754824e-06,7.46754067618441e-10,0.99999999995306,-0.0622572040181603,-0.034508277845456,9.822653489651566,,,,
Imu,217,376000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0107502750963554,-0.0360780906659999,9.850473130615656,,,,
Imu,217,377000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0223575552414591,-0.0933262142270925,9.721340201215872,,,,
Cones,217,378000000,13.063748682586526,0.2290807078904746,2.0,,,,,,,,,,,,,,,,
Cones,217,378000000,9.39864713824889,0.3341303884492096,2.0,,,,,,,,,,,,,,,,
Cones,217,378000000,6.697782200519504,0.432041994376804,2.0,,,,,,,,,,,,,,,,
Cones,217,378000000,2.190112361800278,1.4465552499262584,2.0,,,,,,,,,,,,,,,,
Cones,217,378000000,13.157775070437348,-0.1510546511784268,1.0,,,,,,,,,,,,,,,,
Cones,217,378000000,9.155232538684482,-0.1988261171876973,1.0,,,,,,,,,,,,,,,,
Cones,217,378000000,6.429370801352136,-0.2930709011079345,1.0,,,,,,,,,,,,,,,,
Cones,217,378000000,2.807161744912355,-1.2788319755933824,1.0,,,,,,,,,,,,,,,,
Cones,217,378000000,3.5242012453396145,-0.5604995695193471,0.0,,,,,,,,,,,,,,,,
Cones,217,378000000,3.941926374601396,-0.5075851242565199,0.0,,,,,,,,,,,,,,,,
Cones,217,378000000,4.011925163342724,0.728010308550634,0.0,,,,,,,,,,,,,,,,
Cones,217,378000000,4.317518798332249,0.6665556717327207,0.0,,,,,,,,,,,,,,,,
Imu,217,378000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0581802829246254,-0.0006823418771018,9.731437388706698,,,,
CarState,217,379000000,,,,,,0.0,0.0,0.257707686559899,0.0,0.0,0.0,1.0,,,,,,,
Imu,217,379000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0381937258741634,0.1838526558029116,9.863813632009707,,,,
WheelSpeeds,217,379000000,,,,,,,,,,,,,,,,999.0867309570312,-0.984663724899292,1001.4480590820312,1.201028823852539
Imu,217,380000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0134560236028133,0.0332218139615136,9.783431519636457,,,,
Imu,217,381000000,,,,,,,,,0.0,0.0,0.0,1.0,0.1233917930752682,-0.0707729595770339,9.73801475754159,,,,
Imu,217,382000000,,,,,,,,,0.0,0.0,0.0,1.0,0.1115711011634056,0.0210812083831421,9.847560783842397,,,,
Imu,217,383000000,,,,,,,,,4.431783878520037e-08,-9.689063645758002e-06,7.467541598458495e-10,0.99999999995306,0.1230927917383296,-0.0973092367003386,9.824650813123071,,,,
CarState,217,384000000,,,,,,0.0,0.0,0.257707686559899,0.0,0.0,0.0,1.0,,,,,,,
Imu,217,384000000,,,,,,,,,4.4317838829317486e-08,-9.689063645757643e-06,7.467541718239594e-10,0.99999999995306,0.0440924192517721,0.1473149079322366,9.850848578506875,,,,
WheelSpeeds,217,384000000,,,,,,,,,,,,,,,,999.1189575195312,0.7689955830574036,999.4346313476562,0.3741255104541778
Imu,217,385000000,,,,,,,,,0.0,0.0,0.0,1.0,0.0948964106334054,0.0875660210390071,9.851531150122476,,,,
Imu,217,386000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0976744843814503,-0.0960726611061461,9.69050840461596,,,,
Imu,217,387000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.1061573798671617,0.0442852747754729,9.710408992908198,,,,
Imu,217,388000000,,,,,,,,,4.431783899766155e-08,-9.689063645763684e-06,7.467542175728386e-10,0.99999999995306,-0.1218715685664307,0.0025844484300174,9.752096359773804,,,,
CarState,217,389000000,,,,,,0.0,0.0,0.257707686559899,0.0,0.0,0.0,1.0,,,,,,,
Imu,217,389000000,,,,,,,,,0.0,0.0,0.0,1.0,0.0345521984753172,-0.1099568160087183,9.921173904493864,,,,
WheelSpeeds,217,389000000,,,,,,,,,,,,,,,,997.9894409179688,1.3204189538955688,999.7193603515624,0.1398137658834457
Imu,217,390000000,,,,,,,,,0.0,0.0,0.0,1.0,0.1613163294673677,0.0830153880655167,9.789813449575163,,,,
Imu,217,391000000,,,,,,,,,4.431783912303824e-08,-9.689063645766004e-06,7.467542517885534e-10,0.99999999995306,0.0005460006117636,0.0184148321565916,9.86976928229836,,,,
Imu,217,392000000,,,,,,,,,4.43178391639822e-08,-9.689063645766829e-06,7.467542629599212e-10,0.99999999995306,-0.0952545824624526,0.100278451432185,9.887011689426972,,,,
Imu,217,393000000,,,,,,,,,4.431783920504121e-08,-9.6890636457673e-06,7.46754274174115e-10,0.99999999995306,-0.0365258722760541,0.0440070543207718,9.667645819011817,,,,
CarState,217,394000000,,,,,,0.0,0.0,0.257707686559899,0.0,0.0,0.0,1.0,,,,,,,
Imu,217,394000000,,,,,,,,,4.431783924727543e-08,-9.68906364576766e-06,7.467542857345238e-10,0.99999999995306,0.1588146542373776,0.0118545573140381,9.81320615972042,,,,
WheelSpeeds,217,394000000,,,,,,,,,,,,,,,,999.6927490234376,1.3538861274719238,998.7069091796876,0.9131923913955688
Imu,217,395000000,,,,,,,,,0.0,0.0,0.0,1.0,0.0806586114428812,0.1377962489783752,9.8472530155624,,,,
Imu,217,396000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.1015945555662842,0.0430279959327144,9.816158926496913,,,,
Imu,217,397000000,,,,,,,,,4.431783937172623e-08,-9.689063645770212e-06,7.467543196414785e-10,0.99999999995306,-0.0900093328783602,0.0169989132515973,9.697467370011273,,,,
Imu,217,398000000,,,,,,,,,0.0,0.0,0.0,1.0,0.0600773017930572,0.1062727121400298,9.858488307903512,,,,
CarState,217,399000000,,,,,,0.0,0.0,0.257707686559899,0.0,0.0,0.0,1.0,,,,,,,
Imu,217,399000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0904611691366924,-0.0785552374907685,9.809906892819322,,,,
WheelSpeeds,217,399000000,,,,,,,,,,,,,,,,998.29150390625,-1.0498956441879272,998.8272094726562,-0.6536067724227905
GPS,217,400000000,,,,55.94447560817451,-3.186490481850379,,,,,,,,,,,,,,
Imu,217,400000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0717753129063515,0.0159982313581885,9.909459597907835,,,,
Imu,217,401000000,,,,,,,,,4.43178395391071e-08,-9.689063645772295e-06,7.467543652803392e-10,0.99999999995306,0.0659814968081892,-0.0528227479544082,9.84084223847426,,,,
Imu,217,402000000,,,,,,,,,4.4317839580923927e-08,-9.689063645773623e-06,7.467543766457758e-10,0.99999999995306,-0.0689682248777204,0.1050601767042031,9.71685318496736,,,,
Imu,217,403000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0460068062675707,0.0381768574322509,9.802710823394522,,,,
CarState,217,404000000,,,,,,0.0,0.0,0.257707686559899,0.0,0.0,0.0,1.0,,,,,,,
Imu,217,404000000,,,,,,,,,0.0,0.0,0.0,1.0,0.0163834248211789,0.1403999418025108,9.912864794922337,,,,
WheelSpeeds,217,404000000,,,,,,,,,,,,,,,,1000.0764770507812,-0.2828859984874725,996.56298828125,0.6969456076622009
Imu,217,405000000,,,,,,,,,4.431783970619428e-08,-9.68906364577605e-06,7.467544107242192e-10,0.99999999995306,-0.0791694667049267,0.0083829613715239,10.001837686986777,,,,
Imu,217,406000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0170899557195023,-0.0476113830275193,9.854293401953829,,,,
Imu,217,407000000,,,,,,,,,4.4317839790880326e-08,-9.689063645771308e-06,7.46754433819794e-10,0.99999999995306,0.0458970690299345,-0.1117126409480318,9.791946318741214,,,,
Imu,217,408000000,,,,,,,,,4.431783983226049e-08,-9.689063645771306e-06,7.467544451051158e-10,0.99999999995306,-0.0687021242507627,0.0018558646027371,9.83972615183603,,,,
CarState,217,409000000,,,,,,0.0,0.0,0.257707686559899,0.0,0.0,0.0,1.0,,,,,,,
Imu,217,409000000,,,,,,,,,4.4317839875616456e-08,-9.68906364576869e-06,7.467544569158508e-10,0.99999999995306,-0.0114047995541942,-0.0939467336326588,9.901775369973665,,,,
WheelSpeeds,217,409000000,,,,,,,,,,,,,,,,999.9881591796876,1.0570101737976074,999.1575927734376,-2.947749614715576
Imu,217,410000000,,,,,,,,,4.4317839915987595e-08,-9.689063645752227e-06,7.467544678640861e-10,0.99999999995306,0.0003753461816203,0.0319848109586585,9.923802575361302,,,,
Imu,217,411000000,,,,,,,,,4.4317839961115075e-08,-9.689063645746896e-06,7.467544800957954e-10,0.99999999995306,0.0429326967276101,-0.0210590641358589,9.813549416800528,,,,
Imu,217,412000000,,,,,,,,,4.431784000213085e-08,-9.689063645747963e-06,7.467544912840065e-10,0.99999999995306,-0.0056922574386593,0.0741044119820183,9.797454966281924,,,,
Imu,217,413000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0047053403331451,0.13078287239033,9.925770172136332,,,,
CarState,217,414000000,,,,,,0.0,0.0,0.257707686559899,0.0,0.0,0.0,1.0,,,,,,,
Imu,217,414000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0571715843778642,0.0412614161397984,9.827189255697284,,,,
WheelSpeeds,217,414000000,,,,,,,,,,,,,,,,1000.0753784179688,-1.3038263320922852,997.6953125,-0.916266679763794
Imu,217,415000000,,,,,,,,,4.431784012730152e-08,-9.689063645751118e-06,7.467545253424085e-10,0.99999999995306,-0.0018100194739559,0.0324432581562087,9.879891605864762,,,,
Imu,217,416000000,,,,,,,,,0.0,0.0,0.0,1.0,0.0080870344922443,0.1252460918930343,9.822740129477328,,,,
Imu,217,417000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0546266910612747,0.071521676999276,9.73689364179546,,,,
Cones,217,418000000,13.383782760313409,0.2310943464806831,2.0,,,,,,,,,,,,,,,,
Cones,217,418000000,9.40596884479081,0.3311293155349786,2.0,,,,,,,,,,,,,,,,
Cones,217,418000000,6.67557734908194,0.4235373005041583,2.0,,,,,,,,,,,,,,,,
Cones,217,418000000,2.2096786725913007,1.450252344135468,2.0,,,,,,,,,,,,,,,,
Cones,217,418000000,12.985166662853006,-0.1480872861497414,1.0,,,,,,,,,,,,,,,,
Cones,217,418000000,9.076794657367987,-0.1965252951726022,1.0,,,,,,,,,,,,,,,,
Cones,217,418000000,6.426832378337928,-0.2935608274370222,1.0,,,,,,,,,,,,,,,,
Cones,217,418000000,2.765402556153812,-1.2905476683139998,1.0,,,,,,,,,,,,,,,,
Cones,217,418000000,3.52070885602536,-0.5643941658099545,0.0,,,,,,,,,,,,,,,,
Cones,217,418000000,3.908112561378179,-0.5114706224473721,0.0,,,,,,,,,,,,,,,,
Cones,217,418000000,3.9921725257192686,0.7392118985912893,0.0,,,,,,,,,,,,,,,,
Cones,217,418000000,4.294247988395917,0.6859485545897207,0.0,,,,,,,,,,,,,,,,
Imu,217,418000000,,,,,,,,,4.431784025445957e-08,-9.68906364574936e-06,7.467545599686917e-10,0.99999999995306,0.0504256247835484,-0.025327219402961,9.826001204812544,,,,
CarState,217,419000000,,,,,,0.0,0.0,0.257707686559899,0.0,0.0,0.0,1.0,,,,,,,
Imu,217,419000000,,,,,,,,,4.431784029690025e-08,-9.689063645749466e-06,7.467545715743766e-10,0.99999999995306,-0.0103257481698855,-0.1230276793476627,9.691220901225464,,,,
WheelSpeeds,217,419000000,,,,,,,,,,,,,,,,999.2130737304688,0.4809133410453796,999.8827514648438,1.1761115789413452
Imu,217,420000000,,,,,,,,,0.0,0.0,0.0,1.0,0.0985446813021937,0.0215887104239545,9.778361514185718,,,,
Imu,217,421000000,,,,,,,,,0.0,0.0,0.0,1.0,0.0410398425572218,-0.0396617715250348,9.732961292635803,,,,
Imu,217,422000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0067026364273623,0.1537191564137957,9.89972306934886,,,,
Imu,217,423000000,,,,,,,,,0.0,0.0,0.0,1.0,0.1405264853954793,0.0666061433607179,9.766792097430764,,,,
CarState,217,424000000,,,,,,0.0,0.0,0.2577076865598991,0.0,0.0,0.0,1.0,,,,,,,
Imu,217,424000000,,,,,,,,,4.431784050757407e-08,-9.689063645729822e-06,7.467546289152692e-10,0.99999999995306,-0.0033700559014874,-0.0294952529116293,9.801923009847142,,,,
WheelSpeeds,217,424000000,,,,,,,,,,,,,,,,997.6439819335938,-0.9134167432785034,998.9619750976562,0.2889875173568725
Imu,217,425000000,,,,,,,,,4.4317840546743597e-08,-9.689063645734626e-06,7.467546395982827e-10,0.99999999995306,-0.0031803229175874,-0.0592042263599845,9.86128939036404,,,,
Imu,217,426000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0814243641979464,0.0145069830277001,9.696189714768169,,,,
Imu,217,427000000,,,,,,,,,4.4317840629790273e-08,-9.68906364573214e-06,7.467546623329186e-10,0.99999999995306,-0.0990916074625267,0.0437673429973904,9.748631744192638,,,,
Imu,217,428000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0868418008898277,-0.023766898693764,9.746846712957009,,,,
CarState,217,429000000,,,,,,0.0,0.0,0.2577076865598991,0.0,0.0,0.0,1.0,,,,,,,
Imu,217,429000000,,,,,,,,,4.4317840713487485e-08,-9.689063645730469e-06,7.467546852014879e-10,0.99999999995306,0.0843059918963689,-0.0329563664585222,9.72680138916476,,,,
WheelSpeeds,217,429000000,,,,,,,,,,,,,,,,996.9624633789062,0.1105674430727958,998.3298950195312,0.4806031286716461
Imu,217,430000000,,,,,,,,,4.4317840754320296e-08,-9.689063645736828e-06,7.467546962529243e-10,0.99999999995306,-0.2093927580291423,0.0137349579797059,9.747063892638732,,,,
Imu,217,431000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0299011907292616,0.0413216479921294,9.843980009976812,,,,
Imu,217,432000000,,,,,,,,,4.4317840837622566e-08,-9.689063645735292e-06,7.467547190437351e-10,0.99999999995306,0.0463612253975586,0.0174713518175182,9.701231556924272,,,,
Imu,217,433000000,,,,,,,,,4.4317840879472465e-08,-9.68906364573578e-06,7.467547304355628e-10,0.99999999995306,0.0403113169929368,-0.0009502163303733,9.914518997330555,,,,
CarState,217,434000000,,,,,,0.0,0.0,0.2577076865598991,0.0,0.0,0.0,1.0,,,,,,,
Imu,217,434000000,,,,,,,,,4.431784092229604e-08,-9.689063645733393e-06,7.467547421296266e-10,0.99999999995306,-0.078867614795002,0.0613504740254872,9.805033101330883,,,,
WheelSpeeds,217,434000000,,,,,,,,,,,,,,,,1000.3154296875,-0.0808796286582946,999.1592407226562,-0.2819413542747497
Imu,217,435000000,,,,,,,,,4.4317840963343636e-08,-9.689063645737975e-06,7.467547532287766e-10,0.99999999995306,-0.008842549028466,0.0886076070146019,9.888225677209215,,,,
Imu,217,436000000,,,,,,,,,4.4317841006547286e-08,-9.689063645735133e-06,7.467547650339955e-10,0.99999999995306,0.1606621345473236,0.2654070484610802,9.818796343113515,,,,
Imu,217,437000000,,,,,,,,,4.431784104827768e-08,-9.6890636457362e-06,7.467547763827772e-10,0.99999999995306,0.0863359839505959,0.0037101988170942,9.79983904221432,,,,
Imu,217,438000000,,,,,,,,,4.4317841090667564e-08,-9.689063645744184e-06,7.467547878956531e-10,0.99999999995306,0.0412433388151917,-0.0457158543838548,9.734032625056065,,,,
CarState,217,439000000,,,,,,0.0,0.0,0.2577076865598991,0.0,0.0,0.0,1.0,,,,,,,
Imu,217,439000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0111026259349549,-0.1759076590400749,9.85099306128385,,,,
WheelSpeeds,217,439000000,,,,,,,,,,,,,,,,999.1170654296876,-0.6893377304077148,996.7762451171876,0.5968164205551147
Imu,217,440000000,,,,,,,,,4.431784117511193e-08,-9.689063645743405e-06,7.467548108150855e-10,0.99999999995306,-0.0049838019447753,-0.062374311489751,9.73111580600312,,,,
Imu,217,441000000,,,,,,,,,4.4317841218620956e-08,-9.689063645742585e-06,7.467548226886617e-10,0.99999999995306,-0.0795731046431664,-0.0159715876574957,9.872362191740304,,,,
Imu,217,442000000,,,,,,,,,0.0,0.0,0.0,1.0,0.1283267060073222,0.1275155809428752,9.839205370805685,,,,
Imu,217,443000000,,,,,,,,,4.4317841302626455e-08,-9.689063645746403e-06,7.467548455245266e-10,0.99999999995306,-0.0432773644935252,-0.0118649616707657,9.911253094175994,,,,
CarState,217,444000000,,,,,,0.0,0.0,0.2577076865598991,0.0,0.0,0.0,1.0,,,,,,,
Imu,217,444000000,,,,,,,,,0.0,0.0,0.0,1.0,0.0213653340370877,-0.005007028325686,9.902887942360929,,,,
WheelSpeeds,217,444000000,,,,,,,,,,,,,,,,999.6502685546876,0.1110838502645492,998.9373168945312,-0.1496835052967071
Imu,217,445000000,,,,,,,,,4.431784138686836e-08,-9.689063645751331e-06,7.467548684015039e-10,0.99999999995306,-0.0225686550767507,0.0362703309804198,9.872345169534055,,,,
Imu,217,446000000,,,,,,,,,4.431784142973503e-08,-9.68906364574624e-06,7.467548801326206e-10,0.99999999995306,-0.011681423034969,-0.0162279257173571,9.723576572048351,,,,
Imu,217,447000000,,,,,,,,,0.0,0.0,0.0,1.0,0.002713240202743,0.0232279588716154,9.80429035544131,,,,
Imu,217,448000000,,,,,,,,,4.431784151369746e-08,-9.689063645750769e-06,7.467549029589246e-10,0.99999999995306,0.0111137568497786,0.1001827443874805,9.69098953903328,,,,
CarState,217,449000000,,,,,,0.0,0.0,0.2577076865598991,0.0,0.0,0.0,1.0,,,,,,,
Imu,217,449000000,,,,,,,,,4.431784155770306e-08,-9.689063645750887e-06,7.467549149156342e-10,0.99999999995306,0.0624319204498421,-0.1333561497648805,9.77443697566053,,,,
WheelSpeeds,217,449000000,,,,,,,,,,,,,,,,998.904541015625,-1.2322208881378174,1000.0488891601562,-0.8431589603424072
Imu,217,450000000,,,,,,,,,4.4317841597885676e-08,-9.689063645755465e-06,7.467549258243108e-10,0.99999999995306,-0.0268370000873808,-0.1222433581878867,9.910565393024877,,,,
Imu,217,451000000,,,,,,,,,0.0,0.0,0.0,1.0,0.013508369256196,0.0948227405787417,9.89136822947253,,,,
Imu,217,452000000,,,,,,,,,0.0,0.0,0.0,1.0,0.0253992023349373,0.0109740659481903,9.666675445325836,,,,
Imu,217,453000000,,,,,,,,,0.0,0.0,0.0,1.0,0.0241784688600551,0.1572820072664748,9.82624571104526,,,,
CarState,217,454000000,,,,,,0.0,0.0,0.2577076865598991,0.0,0.0,0.0,1.0,,,,,,,
Imu,217,454000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.005843605581992,0.0019297627601614,9.902273218102447,,,,
WheelSpeeds,217,454000000,,,,,,,,,,,,,,,,998.6465454101562,0.8322075605392456,999.9224853515624,1.4837908744812012
Imu,217,455000000,,,,,,,,,4.4317841808919336e-08,-9.689063645758614e-06,7.467549832524412e-10,0.99999999995306,0.1426621846665674,-0.0307066376905276,9.713208311680768,,,,
Imu,217,456000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0178920209876981,0.1904421203678326,9.877770333576576,,,,
Imu,217,457000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.1015278836487656,-0.0540077046801231,9.754671742764836,,,,
Cones,217,458000000,13.412833787614602,0.2244102557712854,2.0,,,,,,,,,,,,,,,,
Cones,217,458000000,9.444957097362996,0.3246347361521252,2.0,,,,,,,,,,,,,,,,
Cones,217,458000000,6.700417935298241,0.4208249518420758,2.0,,,,,,,,,,,,,,,,
Cones,217,458000000,2.180731114113146,1.4793627123702202,2.0,,,,,,,,,,,,,,,,
Cones,217,458000000,13.113222238718,-0.1467418415138095,1.0,,,,,,,,,,,,,,,,
Cones,217,458000000,9.200296072199148,-0.2003968273922935,1.0,,,,,,,,,,,,,,,,
Cones,217,458000000,6.423514976722275,-0.2956785783858337,1.0,,,,,,,,,,,,,,,,
Cones,217,458000000,2.818873633295781,-1.28983073653153,1.0,,,,,,,,,,,,,,,,
Cones,217,458000000,3.543892878659639,-0.5645499975342807,0.0,,,,,,,,,,,,,,,,
Cones,217,458000000,3.911222598418909,-0.510164079890248,0.0,,,,,,,,,,,,,,,,
Cones,217,458000000,4.03298912397654,0.724805137395822,0.0,,,,,,,,,,,,,,,,
Cones,217,458000000,4.350613995792705,0.6757582093508987,0.0,,,,,,,,,,,,,,,,
Imu,217,458000000,,,,,,,,,0.0,0.0,0.0,1.0,0.1670080956144499,0.2316587868245258,9.731724419900964,,,,
CarState,217,459000000,,,,,,0.0,0.0,0.2577076865598991,0.0,0.0,0.0,1.0,,,,,,,
Imu,217,459000000,,,,,,,,,4.431784197973293e-08,-9.689063645757913e-06,7.467550297645352e-10,0.99999999995306,-0.0784060730527883,0.0326435819987201,9.674419032199037,,,,
WheelSpeeds,217,459000000,,,,,,,,,,,,,,,,1000.3069458007812,-1.6550675630569458,1000.2257080078124,0.0921637117862701
Imu,217,460000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0392892362710257,-0.087908137617232,9.868907341978844,,,,
Imu,217,461000000,,,,,,,,,0.0,0.0,0.0,1.0,0.0803884694870851,-0.1108420184191988,9.648319986532462,,,,
Imu,217,462000000,,,,,,,,,0.0,0.0,0.0,1.0,0.0257910614900505,-0.1045956815737871,9.793564331908064,,,,
Imu,217,463000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0046588681801996,-0.0117627488868753,9.70964191717935,,,,
CarState,217,464000000,,,,,,0.0,0.0,0.2577076865598991,0.0,0.0,0.0,1.0,,,,,,,
Imu,217,464000000,,,,,,,,,0.0,0.0,0.0,1.0,0.0279183175427285,-0.0413865405909951,9.678928472518008,,,,
WheelSpeeds,217,464000000,,,,,,,,,,,,,,,,997.9267578125,-0.5979047417640686,998.5316772460938,0.6638190746307373
Imu,217,465000000,,,,,,,,,4.4317842226244614e-08,-9.68906364576121e-06,7.467550970640435e-10,0.99999999995306,-0.1092858423174714,-0.0480584720465173,9.94787492283907,,,,
Imu,217,466000000,,,,,,,,,0.0,0.0,0.0,1.0,0.0619752750979691,-0.0106733048262299,9.816556530443952,,,,
Imu,217,467000000,,,,,,,,,4.431784230944101e-08,-9.689063645737431e-06,7.46755119835734e-10,0.99999999995306,-0.1432336423207086,0.1467416677867105,9.830342276326007,,,,
Imu,217,468000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.091387329203585,0.0203491094002145,9.839892705067852,,,,
CarState,217,469000000,,,,,,0.0,0.0,0.2577076865598992,0.0,0.0,0.0,1.0,,,,,,,
Imu,217,469000000,,,,,,,,,0.0,0.0,0.0,1.0,0.0650103482235086,0.0246963227099888,9.873716996391533,,,,
WheelSpeeds,217,469000000,,,,,,,,,,,,,,,,999.8202514648438,-1.0369189977645874,999.4718017578124,1.3555303812026978
Imu,217,470000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0197687338246753,-0.0354050868005683,9.852467986873776,,,,
Imu,217,471000000,,,,,,,,,0.0,0.0,0.0,1.0,0.0271771290315957,-0.0573331737248603,9.83052757793524,,,,
Imu,217,472000000,,,,,,,,,0.0,0.0,0.0,1.0,0.080919979584681,0.032340766795885,9.756683770317553,,,,
Imu,217,473000000,,,,,,,,,4.431784256192424e-08,-9.68906364573976e-06,7.46755188574053e-10,0.99999999995306,0.0171842272266911,0.1153191603306115,9.908293603199144,,,,
CarState,217,474000000,,,,,,0.0,0.0,0.2577076865598992,0.0,0.0,0.0,1.0,,,,,,,
Imu,217,474000000,,,,,,,,,4.431784260509173e-08,-9.689063645734877e-06,7.467552003464172e-10,0.99999999995306,-0.009505880159655,0.0790204692872733,9.861155954783824,,,,
WheelSpeeds,217,474000000,,,,,,,,,,,,,,,,999.8704833984376,0.5170115232467651,999.3176879882812,1.4658819437026978
Imu,217,475000000,,,,,,,,,4.4317842646241136e-08,-9.689063645736966e-06,7.467552114724157e-10,0.99999999995306,0.0532318830566716,-0.0456007158126933,9.703110402025622,,,,
